FinancialYear,FinancialYearQF,HB,HBQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,SpecialtyGrouping,SpecialtyGroupingQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,PercentageOccupancy,PercentageOccupancyQF,AllStaffedBeds,AllStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,TotalOccupiedBeds,TotalOccupiedBedsQF
2021/22,,S08000031,,AG,,Renal Medicine,,Medical Grouping,,58,,85.4,,21208,,49.635616438356166,,18117,
2021/22,,S08000031,,AH,,Neurology,,Medical Grouping,,41,,82.9,,15024,,34.11232876712329,,12451,
2021/22,,S08000031,,AJ,,Integrative Care,,Other Grouping,,0,,100,,1,,0.0027397260273972603,,1,
2021/22,,S08000031,,AM,,Palliative Medicine,,Medical Grouping,,0,,100,,92,,0.25205479452054796,,92,
2021/22,,S08000031,,AP,,Rehabilitation Medicine,,Medical Grouping,,61,,83.3,,22213,,50.676712328767124,,18497,
2021/22,,S08000031,,AQ,,Respiratory Medicine,,Medical Grouping,,199,,94.7,,72704,,188.6986301369863,,68875,
2021/22,,S08000031,,AR,,Rheumatology,,Medical Grouping,,43,,98.8,,15767,,42.676712328767124,,15577,
2021/22,,S08000031,,AW,,Allergy,,Medical Grouping,,0,,,z,0,,0,,0,
2021/22,,S08000031,,C1,,General Surgery,,Surgery Grouping,,434,,86.6,,158308,,375.63013698630135,,137105,
2021/22,,S08000031,,C2,,Accident & Emergency,,Emergency Grouping,,7,,83.1,,2696,,6.136986301369863,,2240,
2021/22,,S08000031,,C3,,Anaesthetics,,Surgery Grouping,,20,,37,,7138,,7.227397260273973,,2638,
2021/22,,S08000031,,C4,,Cardiothoracic Surgery,,Surgery Grouping,,6,,60.3,,2163,,3.5726027397260274,,1304,
2021/22,,S08000031,,C5,,"Ear, Nose & Throat (ENT)",,Surgery Grouping,,34,,79.3,,12380,,26.895890410958906,,9817,
2021/22,,S08000031,,C6,,Neurosurgery,,Surgery Grouping,,77,,86.3,,28276,,66.87397260273973,,24409,
2021/22,,S08000031,,C7,,Ophthalmology,,Surgery Grouping,,14,,34,,5209,,4.8493150684931505,,1770,
2021/22,,S08000031,,C8,,Trauma and Orthopaedic Surgery,,Surgery Grouping,,300,,83.9,,109562,,251.97808219178083,,91972,
2021/22,,S08000031,,C9,,Plastic Surgery,,Surgery Grouping,,40,,56.7,,14754,,22.915068493150685,,8364,
2021/22,,S08000031,,CA,,Paediatric Surgery,,Paediatrics Grouping,,14,,68.2,,4994,,9.326027397260274,,3404,
2021/22,,S08000031,,CB,,Urology,,Surgery Grouping,,75,,79.9,,27475,,60.14794520547945,,21954,
2021/22,,S08000031,,CC,,Intensive Care Medicine,,Surgery Grouping,,43,,58.6,,15723,,25.24931506849315,,9216,
2021/22,,S08000031,,D1,,Community Dental Practice,,Dental Grouping,,0,,100,,7,,0.019178082191780823,,7,
2021/22,,S08000031,,D3,,Oral Surgery,,Dental Grouping,,0,,100,,12,,0.03287671232876712,,12,
2021/22,,S08000031,,D8,,Paediatric Dentistry,,Paediatrics Grouping,,0,,100,,32,,0.08767123287671233,,32,
2021/22,,S08000031,,F2,,Gynaecology,,Women and Newborn Grouping,,44,,64.4,,16226,,28.627397260273973,,10449,
2021/22,,S08000031,,F3,,Obstetrics,,Women and Newborn Grouping,,167,,71.5,,61035,,119.5123287671233,,43622,
2021/22,,S08000031,,G1,,General Psychiatry (Mental Illness),,Mental Health Grouping,,543,,85.6,,198220,,464.63835616438354,,169593,
2021/22,,S08000031,,G2,,Child & Adolescent Psychiatry,,Mental Health Grouping,,31,,56,,11314,,17.36986301369863,,6340,
2021/22,,S08000031,,G3,,Forensic Psychiatry,,Mental Health Grouping,,127,,91.8,,46330,,116.47123287671234,,42512,
2021/22,,S08000031,,G4,,Psychiatry of Old Age,,Mental Health Grouping,,414,,61.1,,151098,,252.96712328767123,,92333,
2021/22,,S08000031,,G5,,Learning Disability,,Learning Disability Grouping,,35,,85,,12780,,29.75890410958904,,10862,
2021/22,,S08000031,,GLS,,Geriatric Medicine - long stay unit,,Other Grouping,,128,,48.4,,46642,,61.865753424657534,,22581,
2021/22,,S08000031,,H1,,Clinical Radiology,,Medical Grouping,,0,,100,,97,,0.26575342465753427,,97,
2021/22,,S08000031,,H2,,Clinical Oncology,,Medical Grouping,,62,,67.7,,22656,,42.04383561643836,,15346,
2021/22,,S08000031,,J4,,Haematology,,Medical Grouping,,67,,85.3,,24439,,57.12054794520548,,20849,
2021/22,,S08000031,,J5,,Immunology,,Medical Grouping,,0,,94.3,,35,,0.09041095890410959,,33,
2021/22,,S08000031,,R9,,Medical physics,,Other Grouping,,0,,100,,2,,0.005479452054794521,,2,
2021/22,,S08000031,,RK,,Diagnostic radiography,,Diagnostics Grouping,,0,,100,,11,,0.030136986301369864,,11,
2021/22,,S08000031,,T2,,Midwifery,,Women and Newborn Grouping,,3,,1.6,,1080,,0.04657534246575343,,17,
2021/22,,S08000031,,XSU,,Unspecified,,Other Grouping,,56,,0,,20553,,0,,0,
2021/22,,S08000031,,,z,All Acute Specialties,d,All Acute Specialties,d,3812,,87.8,,1391523,,3348.805479452055,,1222314,
2021/22,,S08000031,,,z,All Specialties,d,All Specialties,d,5501,,82.9,,2007850,,4560.035616438357,,1664413,
2021/22,,S08000031,,,z,Dental Grouping,d,Dental Grouping,,0,,100,,19,,0.052054794520547946,,19,
2021/22,,S08000031,,,z,Diagnostics Grouping,d,Diagnostics Grouping,,0,,100,,11,,0.030136986301369864,,11,
2021/22,,S08000031,,,z,Emergency Grouping,d,Emergency Grouping,,7,,83.1,,2696,,6.136986301369863,,2240,
2021/22,,S08000031,,,z,Learning Disability Grouping,d,Learning Disability Grouping,,35,,85,,12780,,29.75890410958904,,10862,
2021/22,,S08000031,,,z,Medical Grouping,d,Medical Grouping,,2769,,90.4,,1010535,,2503.4657534246576,,913765,
2021/22,,S08000031,,,z,Mental Health Grouping,d,Mental Health Grouping,,1115,,76.4,,406962,,851.4465753424657,,310778,
2021/22,,S08000031,,,z,Other Grouping,d,Other Grouping,,184,,33.6,,67198,,61.87397260273973,,22584,
2021/22,,S08000031,,,z,Paediatrics Grouping,d,Paediatrics Grouping,,132,,85.9,,48320,,113.74520547945205,,41517,
2021/22,,S08000031,,,z,Surgery Grouping,d,Surgery Grouping,,1044,,81,,380988,,845.3397260273972,,308549,
2021/22,,S08000031,,,z,Women and Newborn Grouping,d,Women and Newborn Grouping,,215,,69,,78341,,148.186301369863,,54088,
2021/22,,S08000032,,A1,,General Medicine,,Medical Grouping,,457,,85,,166825,,388.3342465753425,,141742,
2021/22,,S08000032,,A2,,Cardiology,,Medical Grouping,,86,,95.1,,31442,,81.95068493150686,,29912,
2021/22,,S08000032,,A6,,Infectious Diseases,,Medical Grouping,,14,,96.5,,5271,,13.942465753424658,,5089,
2021/22,,S08000032,,A8,,Endocrinology & Diabetes,,Medical Grouping,,1,,100,,265,,0.726027397260274,,265,
2021/22,,S08000032,,A9,,Gastroenterology,,Medical Grouping,,22,,100,,7916,,21.687671232876713,,7916,
2021/22,,S08000032,,AB,,Geriatric Medicine,,Medical Grouping,,360,,93.6,,131395,,336.95342465753424,,122988,
2021/22,,S08000032,,AD,,Medical Oncology,,Medical Grouping,,0,,,z,0,,0,,0,
2021/22,,S08000032,,AF,,Paediatrics,,Paediatrics Grouping,,60,,50.2,,21813,,29.980821917808218,,10943,
2021/22,,S08000032,,AG,,Renal Medicine,,Medical Grouping,,11,,94.7,,3969,,10.2986301369863,,3759,
2021/22,,S08000032,,AH,,Neurology,,Medical Grouping,,0,,100,,1,,0.0027397260273972603,,1,
2021/22,,S08000032,,AQ,,Respiratory Medicine,,Medical Grouping,,17,,100,,6201,,16.98904109589041,,6201,
2021/22,,S08000032,,AR,,Rheumatology,,Medical Grouping,,1,,83.1,,307,,0.6986301369863014,,255,
2021/22,,S08000032,,C1,,General Surgery,,Surgery Grouping,,176,,80.3,,64418,,141.72876712328767,,51731,
2021/22,,S08000032,,C2,,Accident & Emergency,,Emergency Grouping,,3,,40.9,,927,,1.0383561643835617,,379,
2021/22,,S08000032,,C3,,Anaesthetics,,Surgery Grouping,,35,,13.1,,12940,,4.641095890410959,,1694,
2021/22,,S08000032,,C5,,"Ear, Nose & Throat (ENT)",,Surgery Grouping,,15,,76.8,,5343,,11.246575342465754,,4105,
2021/22,,S08000032,,C7,,Ophthalmology,,Surgery Grouping,,1,,100,,206,,0.5643835616438356,,206,
2021/22,,S08000032,,C8,,Trauma and Orthopaedic Surgery,,Surgery Grouping,,85,,92.2,,30945,,78.17534246575343,,28534,
2021/22,,S08000032,,C9,,Plastic Surgery,,Surgery Grouping,,0,,100,,6,,0.01643835616438356,,6,
2021/22,,S08000032,,CA,,Paediatric Surgery,,Paediatrics Grouping,,0,,100,,1,,0.0027397260273972603,,1,
2021/22,,S08000032,,CB,,Urology,,Surgery Grouping,,24,,85.3,,8600,,20.101369863013698,,7337,
2021/22,,S08000032,,CC,,Intensive Care Medicine,,Surgery Grouping,,1,,100,,372,,1.0191780821917809,,372,
2021/22,,S08000032,,D1,,Community Dental Practice,,Dental Grouping,,0,,,z,0,,0,,0,
2021/22,,S08000032,,E12,,GP Other than Obstetrics,,Community Grouping,,0,,100,,56,,0.15342465753424658,,56,
2021/22,,S08000032,,F2,,Gynaecology,,Women and Newborn Grouping,,6,,100,,2229,,6.1068493150684935,,2229,
2021/22,,S08000032,,F3,,Obstetrics,,Women and Newborn Grouping,,61,,58.7,,22335,,35.90958904109589,,13107,
2021/22,,S08000032,,G1,,General Psychiatry (Mental Illness),,Mental Health Grouping,,118,,83.4,,42894,,97.96712328767123,,35758,
2021/22,,S08000032,,G2,,Child & Adolescent Psychiatry,,Mental Health Grouping,,0,,100,,57,,0.15616438356164383,,57,
2021/22,,S08000032,,G3,,Forensic Psychiatry,,Mental Health Grouping,,28,,90.1,,10130,,25.019178082191782,,9132,
2021/22,,S08000032,,G4,,Psychiatry of Old Age,,Mental Health Grouping,,248,,44.2,,90511,,109.55890410958904,,39989,
2021/22,,S08000032,,G5,,Learning Disability,,Learning Disability Grouping,,13,,75.6,,4792,,9.92876712328767,,3624,
2021/22,,S08000032,,GLS,,Geriatric Medicine - long stay unit,,Other Grouping,,208,,72.3,,75934,,150.45753424657534,,54917,
2021/22,,S08000032,,H1,,Clinical Radiology,,Medical Grouping,,0,,100,,7,,0.019178082191780823,,7,
2021/22,,S08000032,,J4,,Haematology,,Medical Grouping,,12,,98.9,,4214,,11.419178082191781,,4168,
2021/22,,S08000032,,,z,All Acute Specialties,d,All Acute Specialties,d,1317,,86.6,,480643,,1140.5150684931507,,416288,
2021/22,,S08000032,,,z,All Specialties,d,All Specialties,d,2061,,78,,752322,,1606.7945205479452,,586480,
2021/22,,S08000032,,,z,Community Grouping,d,Community Grouping,,0,,100,,56,,0.15342465753424658,,56,
2021/22,,S08000032,,,z,Dental Grouping,d,Dental Grouping,,0,,,z,0,,0,,0,
2021/22,,S08000032,,,z,Emergency Grouping,d,Emergency Grouping,,3,,40.9,,927,,1.0383561643835617,,379,
2021/22,,S08000032,,,z,Learning Disability Grouping,d,Learning Disability Grouping,,13,,75.6,,4792,,9.92876712328767,,3624,
2021/22,,S08000032,,,z,Medical Grouping,d,Medical Grouping,,980,,90.1,,357813,,883.0219178082192,,322303,
2021/22,,S08000032,,,z,Mental Health Grouping,d,Mental Health Grouping,,393,,59.2,,143592,,232.7013698630137,,84936,
2021/22,,S08000032,,,z,Other Grouping,d,Other Grouping,,208,,72.3,,75934,,150.45753424657534,,54917,
2021/22,,S08000032,,,z,Paediatrics Grouping,d,Paediatrics Grouping,,60,,50.2,,21814,,29.983561643835618,,10944,
2021/22,,S08000032,,,z,Surgery Grouping,d,Surgery Grouping,,337,,76.5,,122830,,257.4931506849315,,93985,
2021/22,,S08000032,,,z,Women and Newborn Grouping,d,Women and Newborn Grouping,,67,,62.4,,24564,,42.016438356164386,,15336,
2021/22,,SB0801,,A2,,Cardiology,,Medical Grouping,,44,,85.2,,16226,,37.89041095890411,,13830,
2021/22,,SB0801,,A9,,Gastroenterology,,Medical Grouping,,0,,,z,0,,0,,0,
2021/22,,SB0801,,AQ,,Respiratory Medicine,,Medical Grouping,,1,,100,,516,,1.4136986301369863,,516,
2021/22,,SB0801,,C1,,General Surgery,,Surgery Grouping,,15,,24.4,,5408,,3.6191780821917807,,1321,
2021/22,,SB0801,,C3,,Anaesthetics,,Surgery Grouping,,0,,100,,25,,0.0684931506849315,,25,
2021/22,,SB0801,,C4,,Cardiothoracic Surgery,,Surgery Grouping,,84,,68.1,,30819,,57.534246575342465,,21000,
2021/22,,SB0801,,C5,,"Ear, Nose & Throat (ENT)",,Surgery Grouping,,1,,100,,267,,0.7315068493150685,,267,
2021/22,,SB0801,,C7,,Ophthalmology,,Surgery Grouping,,0,,,z,0,,0,,0,
2021/22,,SB0801,,C8,,Trauma and Orthopaedic Surgery,,Surgery Grouping,,39,,80,,14369,,31.482191780821918,,11491,
2021/22,,SB0801,,C9,,Plastic Surgery,,Surgery Grouping,,0,,100,,18,,0.049315068493150684,,18,
2021/22,,SB0801,,CB,,Urology,,Surgery Grouping,,1,,100,,493,,1.3506849315068492,,493,
2021/22,,SB0801,,D3,,Oral Surgery,,Dental Grouping,,0,,100,,6,,0.01643835616438356,,6,
2021/22,,SB0801,,F2,,Gynaecology,,Women and Newborn Grouping,,0,,100,,111,,0.3041095890410959,,111,
2021/22,,SB0801,,H1,,Clinical Radiology,,Medical Grouping,,0,,100,,51,,0.13972602739726028,,51,
2021/22,,SB0801,,,z,All Acute Specialties,d,All Acute Specialties,d,187,,71.9,,68192,,134.27945205479452,,49012,
2021/22,,SB0801,,,z,All Specialties,d,All Specialties,d,187,,71.9,,68309,,134.6,,49129,
2021/22,,SB0801,,,z,Dental Grouping,d,Dental Grouping,,0,,100,,6,,0.01643835616438356,,6,
2021/22,,SB0801,,,z,Medical Grouping,d,Medical Grouping,,46,,85.7,,16793,,39.443835616438356,,14397,
2021/22,,SB0801,,,z,Surgery Grouping,d,Surgery Grouping,,141,,67.3,,51399,,94.83561643835617,,34615,
2021/22,,SB0801,,,z,Women and Newborn Grouping,d,Women and Newborn Grouping,,0,,100,,111,,0.3041095890410959,,111,
2021/22,,S92000003,d,A1,,General Medicine,,Medical Grouping,,3761,,85.7,,1372815,,3224.290410958904,,1176866,
2021/22,,S92000003,d,A2,,Cardiology,,Medical Grouping,,542,,89.8,,197803,,486.8493150684931,,177700,
2021/22,,S92000003,d,A3,,Clinical Genetics,,Medical Grouping,,0,,100,,1,,0.0027397260273972603,,1,
2021/22,,S92000003,d,A6,,Infectious Diseases,,Medical Grouping,,179,,64.9,,65235,,116.02739726027397,,42350,
2021/22,,S92000003,d,A7,,Dermatology,,Medical Grouping,,2,,62.5,,867,,1.484931506849315,,542,
2021/22,,S92000003,d,A8,,Endocrinology & Diabetes,,Medical Grouping,,34,,80.5,,12523,,27.602739726027398,,10075,
2021/22,,S92000003,d,A9,,Gastroenterology,,Medical Grouping,,337,,93.1,,123137,,314.15890410958906,,114668,
2021/22,,S92000003,d,AA,,Genito-Urinary Medicine,,Medical Grouping,,0,,100,,1,,0.0027397260273972603,,1,
2021/22,,S92000003,d,AB,,Geriatric Medicine,,Medical Grouping,,3005,,90.6,,1096888,,2723.043835616438,,993911,
2021/22,,S92000003,d,AD,,Medical Oncology,,Medical Grouping,,78,,84.6,,28643,,66.36986301369863,,24225,
2021/22,,S92000003,d,AF,,Paediatrics,,Paediatrics Grouping,,689,,55.7,,251447,,383.4219178082192,,139949,
2021/22,,S92000003,d,AG,,Renal Medicine,,Medical Grouping,,184,,87.2,,67227,,160.6109589041096,,58623,
2021/22,,S92000003,d,AH,,Neurology,,Medical Grouping,,90,,83.4,,32999,,75.36164383561643,,27507,
2021/22,,S92000003,d,AJ,,Integrative Care,,Other Grouping,,0,,100,,1,,0.0027397260273972603,,1,
2021/22,,S92000003,d,AM,,Palliative Medicine,,Medical Grouping,,100,,74.2,,36525,,74.24657534246575,,27100,
2021/22,,S92000003,d,AP,,Rehabilitation Medicine,,Medical Grouping,,346,,73.5,,126386,,254.56712328767122,,92917,
2021/22,,S92000003,d,AQ,,Respiratory Medicine,,Medical Grouping,,490,,93.9,,178948,,460.28767123287673,,168005,
2021/22,,S92000003,d,AR,,Rheumatology,,Medical Grouping,,54,,90.9,,19750,,49.172602739726024,,17948,
2021/22,,S92000003,d,AV,,Clinical Neurophysiology,,Medical Grouping,,0,,100,,4,,0.010958904109589041,,4,
2021/22,,S92000003,d,AW,,Allergy,,Medical Grouping,,0,,,z,0,,0,,0,
2021/22,,S92000003,d,C1,,General Surgery,,Surgery Grouping,,1601,,79.4,,584391,,1270.8794520547945,,463871,
2021/22,,S92000003,d,C2,,Accident & Emergency,,Emergency Grouping,,44,,47.3,,16103,,20.852054794520548,,7611,
2021/22,,S92000003,d,C3,,Anaesthetics,,Surgery Grouping,,192,,46.7,,70222,,89.83835616438355,,32791,
2021/22,,S92000003,d,C4,,Cardiothoracic Surgery,,Surgery Grouping,,164,,77.3,,59952,,126.88767123287671,,46314,
2021/22,,S92000003,d,C5,,"Ear, Nose & Throat (ENT)",,Surgery Grouping,,107,,65.8,,39078,,70.45205479452055,,25715,
2021/22,,S92000003,d,C6,,Neurosurgery,,Surgery Grouping,,159,,85.3,,58066,,135.73698630136985,,49544,
2021/22,,S92000003,d,C7,,Ophthalmology,,Surgery Grouping,,38,,46.2,,13709,,17.353424657534248,,6334,
2021/22,,S92000003,d,C8,,Trauma and Orthopaedic Surgery,,Surgery Grouping,,1036,,84.9,,377961,,879.5369863013699,,321031,
2021/22,,S92000003,d,C9,,Plastic Surgery,,Surgery Grouping,,89,,62.3,,32321,,55.172602739726024,,20138,
2021/22,,S92000003,d,CA,,Paediatric Surgery,,Paediatrics Grouping,,45,,41.2,,16431,,18.53698630136986,,6766,
2021/22,,S92000003,d,CB,,Urology,,Surgery Grouping,,277,,75.5,,100983,,208.83287671232875,,76224,
2021/22,,S92000003,d,CC,,Intensive Care Medicine,,Surgery Grouping,,78,,71.9,,28455,,56.06849315068493,,20465,
2021/22,,S92000003,d,D1,,Community Dental Practice,,Dental Grouping,,0,,100,,20,,0.0547945205479452,,20,
2021/22,,S92000003,d,D3,,Oral Surgery,,Dental Grouping,,0,,100,,43,,0.1178082191780822,,43,
2021/22,,S92000003,d,D8,,Paediatric Dentistry,,Paediatrics Grouping,,0,,100,,85,,0.2328767123287671,,85,
2021/22,,S92000003,d,E11,,GP Obstetrics,,Women and Newborn Grouping,,14,,2,,5292,,0.29041095890410956,,106,
2021/22,,S92000003,d,E12,,GP Other than Obstetrics,,Community Grouping,,706,,75.6,,257517,,533.2630136986302,,194641,
2021/22,,S92000003,d,F1,,Obstetrics & Gynaecology,,Obstetrics Grouping,,0,,100,,22,,0.06027397260273973,,22,
2021/22,,S92000003,d,F2,,Gynaecology,,Women and Newborn Grouping,,161,,55.9,,58641,,89.82739726027397,,32787,
2021/22,,S92000003,d,F3,,Obstetrics,,Women and Newborn Grouping,,647,,59.5,,236173,,385.1287671232877,,140572,
2021/22,,S92000003,d,G1,,General Psychiatry (Mental Illness),,Mental Health Grouping,,1650,,83.2,,602259,,1372.2767123287672,,500881,
2021/22,,S92000003,d,G2,,Child & Adolescent Psychiatry,,Mental Health Grouping,,60,,63.9,,21731,,38.038356164383565,,13884,
2021/22,,S92000003,d,G3,,Forensic Psychiatry,,Mental Health Grouping,,336,,85.2,,122746,,286.4547945205479,,104556,
2021/22,,S92000003,d,G4,,Psychiatry of Old Age,,Mental Health Grouping,,1465,,70.6,,534875,,1034.358904109589,,377541,
2021/22,,S92000003,d,G5,,Learning Disability,,Learning Disability Grouping,,210,,81.8,,76558,,171.64657534246575,,62651,
2021/22,,S92000003,d,GLS,,Geriatric Medicine - long stay unit,,Other Grouping,,799,,71.7,,291634,,573.1671232876712,,209206,
2021/22,,S92000003,d,H1,,Clinical Radiology,,Medical Grouping,,2,,100,,694,,1.9013698630136986,,694,
2021/22,,S92000003,d,H2,,Clinical Oncology,,Medical Grouping,,144,,75.7,,52578,,109.03835616438356,,39799,
2021/22,,S92000003,d,J4,,Haematology,,Medical Grouping,,206,,81,,75333,,167.27945205479452,,61057,
2021/22,,S92000003,d,J5,,Immunology,,Medical Grouping,,0,,95.2,,42,,0.1095890410958904,,40,
2021/22,,S92000003,d,R9,,Medical physics,,Other Grouping,,0,,100,,2,,0.005479452054794521,,2,
2021/22,,S92000003,d,RJ,,Orthoptics,,Community Grouping,,0,,100,,10,,0.0273972602739726,,10,
2021/22,,S92000003,d,RK,,Diagnostic radiography,,Diagnostics Grouping,,0,,100,,11,,0.030136986301369864,,11,
2021/22,,S92000003,d,T2,,Midwifery,,Women and Newborn Grouping,,38,,27.9,,13951,,10.66027397260274,,3891,
2021/22,,S92000003,d,XSU,,Unspecified,,Other Grouping,,151,,0,,55194,,0,,0,
2021/22,,S92000003,d,,z,All Acute Specialties,d,All Acute Specialties,d,13297,,84.4,,4853537,,11223.17808219178,,4096460,
2021/22,,S92000003,d,,z,All Specialties,d,All Specialties,d,20313,,79.5,,7414283,,16141.632876712329,,5891696,
2021/22,,S92000003,d,,z,Community Grouping,d,Community Grouping,,706,,75.6,,257527,,533.2904109589041,,194651,
2021/22,,S92000003,d,,z,Dental Grouping,d,Dental Grouping,,0,,100,,63,,0.1726027397260274,,63,
2021/22,,S92000003,d,,z,Diagnostics Grouping,d,Diagnostics Grouping,,0,,100,,11,,0.030136986301369864,,11,
2021/22,,S92000003,d,,z,Emergency Grouping,d,Emergency Grouping,,44,,47.3,,16103,,20.852054794520548,,7611,
2021/22,,S92000003,d,,z,Learning Disability Grouping,d,Learning Disability Grouping,,210,,81.8,,76558,,171.64657534246575,,62651,
2021/22,,S92000003,d,,z,Medical Grouping,d,Medical Grouping,,9557,,87,,3488399,,8312.419178082191,,3034033,
2021/22,,S92000003,d,,z,Mental Health Grouping,d,Mental Health Grouping,,3511,,77.8,,1281611,,2731.1287671232876,,996862,
2021/22,,S92000003,d,,z,Obstetrics Grouping,d,Obstetrics Grouping,,0,,100,,22,,0.06027397260273973,,22,
2021/22,,S92000003,d,,z,Other Grouping,d,Other Grouping,,950,,60.3,,346831,,573.1753424657534,,209209,
2021/22,,S92000003,d,,z,Paediatrics Grouping,d,Paediatrics Grouping,,734,,54.8,,267963,,402.1917808219178,,146800,
2021/22,,S92000003,d,,z,Surgery Grouping,d,Surgery Grouping,,3740,,77.8,,1365138,,2910.758904109589,,1062427,
2021/22,,S92000003,d,,z,Women and Newborn Grouping,d,Women and Newborn Grouping,,860,,56.5,,314057,,485.9068493150685,,177356,
2022/23,,S08000015,,A1,,General Medicine,,Medical Grouping,,560,,95.3,,204567,,534.0739726027397,,194937,
2022/23,,S08000015,,A2,,Cardiology,,Medical Grouping,,12,,90.6,,4318,,10.717808219178082,,3912,
2022/23,,S08000015,,A7,,Dermatology,,Medical Grouping,,0,,100,,1,,0.0027397260273972603,,1,
2022/23,,S08000015,,A8,,Endocrinology & Diabetes,,Medical Grouping,,0,,,z,0,,0,,0,
2022/23,,S08000015,,A9,,Gastroenterology,,Medical Grouping,,0,,,z,0,,0,,0,
2022/23,,S08000015,,AB,,Geriatric Medicine,,Medical Grouping,,198,,92.3,,72159,,182.5013698630137,,66613,
2022/23,,S08000015,,AF,,Paediatrics,,Paediatrics Grouping,,42,,54.6,,15306,,22.895890410958906,,8357,
2022/23,,S08000015,,AG,,Renal Medicine,,Medical Grouping,,12,,94,,4367,,11.24931506849315,,4106,
2022/23,,S08000015,,AP,,Rehabilitation Medicine,,Medical Grouping,,14,,80,,5068,,11.10958904109589,,4055,
2022/23,,S08000015,,AQ,,Respiratory Medicine,,Medical Grouping,,0,,100,,8,,0.021917808219178082,,8,
2022/23,,S08000015,,AR,,Rheumatology,,Medical Grouping,,0,,100,,4,,0.010958904109589041,,4,
2022/23,,S08000015,,C1,,General Surgery,,Surgery Grouping,,89,,93.9,,32637,,83.93150684931507,,30635,
2022/23,,S08000015,,C2,,Accident & Emergency,,Emergency Grouping,,0,,100,,91,,0.2493150684931507,,91,
2022/23,,S08000015,,C3,,Anaesthetics,,Surgery Grouping,,0,,100,,2,,0.005479452054794521,,2,
2022/23,,S08000015,,C5,,"Ear, Nose & Throat (ENT)",,Surgery Grouping,,4,,99.2,,1463,,3.978082191780822,,1452,
2022/23,,S08000015,,C7,,Ophthalmology,,Surgery Grouping,,1,,100,,435,,1.1917808219178083,,435,
2022/23,,S08000015,,C8,,Trauma and Orthopaedic Surgery,,Surgery Grouping,,105,,92.8,,38369,,97.54794520547945,,35605,
2022/23,,S08000015,,C9,,Plastic Surgery,,Surgery Grouping,,0,,100,,34,,0.09315068493150686,,34,
2022/23,,S08000015,,CA,,Paediatric Surgery,,Paediatrics Grouping,,0,,,z,0,,0,,0,
